lat,lon,hour,dayofweek,block_id,occurance
37.7812376012,-122.4206460991,9.0,0.0,83,1.0
37.7806885977,-122.4205351004,9.0,0.0,83,1.0
37.7538263024,-122.4195435994,9.0,0.0,1,1.0
37.749951197600005,-122.4181306006,9.0,0.0,42,1.0
37.782908399499995,-122.41736729969999,9.0,0.0,37,1.0
37.7931077004,-122.4220343993,9.0,0.0,92,1.0
37.795621802,-122.40302490229999,9.0,0.0,90,1.0
37.7813983996,-122.42035269899999,9.0,0.0,83,1.0
37.7893833023,-122.41194010129999,9.0,0.0,74,1.0
37.789264698400004,-122.42194239950001,9.0,0.0,55,1.0
37.7891839975,-122.4137361978,9.0,0.0,20,1.0
37.780563997899996,-122.4201216993,9.0,0.0,83,1.0
37.7842090026,-122.4194839985,9.0,0.0,60,1.0
37.753977400100005,-122.4170311016,9.0,0.0,3,1.0
37.7896441975,-122.420840699,9.0,0.0,55,1.0
37.7974993986,-122.4037739986,9.0,0.0,50,1.0
37.789471301199995,-122.4211347026,9.0,0.0,55,1.0
37.7977022015,-122.40552279879999,9.0,0.0,29,1.0
37.7955082999,-122.4029109978,9.0,0.0,90,1.0
37.7538477991,-122.4176295974,9.0,0.0,2,1.0
37.7972152018,-122.42194640049999,9.0,0.0,58,1.0
37.750253002,-122.41834160100001,9.0,0.0,42,1.0
37.7810515006,-122.4208099988,9.0,0.0,83,1.0
37.7809349027,-122.420660801,9.0,0.0,83,1.0
37.7503731024,-122.4181710184,9.0,0.0,42,1.0
37.789163400300005,-122.4120295026,9.0,0.0,74,1.0
37.7851092023,-122.4127533973,9.0,0.0,19,1.0
37.7940779001,-122.42234879889999,9.0,0.0,17,1.0
37.7932430011,-122.4209658017,9.0,0.0,91,1.0
37.797684102199995,-122.4038114992,9.0,0.0,50,1.0
37.7955097024,-122.4028995984,9.0,0.0,90,1.0
37.786028602100004,-122.41915180129999,9.0,0.0,12,1.0
37.7976014008,-122.4221812,9.0,0.0,57,1.0
37.7841098,-122.41423710040002,9.0,0.0,38,1.0
37.7806693976,-122.42020530040001,9.0,0.0,83,1.0
37.793525901500004,-122.40010599950001,9.0,0.0,5,1.0
37.786386455300004,-122.4153663899,9.0,0.0,13,1.0
37.7538973027,-122.4183628016,9.0,0.0,2,1.0
37.7933757984,-122.4207684022,9.0,0.0,91,1.0
37.7941188546,-122.4211779802,9.0,0.0,62,1.0
37.7922061988,-122.40058349979999,9.0,0.0,52,1.0
37.797312599499996,-122.4038964973,9.0,0.0,50,1.0
37.7923268982,-122.42288800120001,9.0,0.0,78,1.0
37.7505236023,-122.4181854185,9.0,0.0,42,1.0
37.7894627013,-122.42120199809999,9.0,0.0,55,1.0
37.7873260983,-122.41320470129999,9.0,0.0,21,1.0
37.7934921001,-122.421351101,9.0,0.0,62,1.0
37.7924089012,-122.4212754012,9.0,0.0,59,1.0
37.7917016027,-122.40260039799999,9.0,0.0,54,1.0
37.7872703073,-122.4169986192,9.0,0.0,66,1.0
37.7865338017,-122.4115181004,9.0,0.0,73,1.0
37.7789356009,-122.4167823994,9.0,0.0,14,1.0
37.7939721988,-122.42129129889999,9.0,0.0,62,1.0
37.7840755013,-122.4195442979,9.0,0.0,60,1.0
37.795573097600005,-122.408117199,9.0,0.0,70,1.0
37.7858687983,-122.4179611017,9.0,0.0,34,1.0
37.7897689984,-122.4198566021,9.0,0.0,53,1.0
37.793785801999995,-122.42141050069999,9.0,0.0,62,1.0
37.7539191012,-122.4180000999,9.0,0.0,2,1.0
37.786984899000004,-122.4214811993,9.0,0.0,87,1.0
37.7537787993,-122.4187759009,9.0,0.0,1,1.0
37.795501499299995,-122.4029646979,9.0,0.0,90,1.0
37.7898656976,-122.4190953017,8.0,0.0,53,1.0
37.7898576007,-122.4204629992,8.0,0.0,53,1.0
37.781206823000005,-122.4088502871,8.0,0.0,43,1.0
37.7924417024,-122.4229112023,8.0,0.0,78,1.0
37.784290999999996,-122.414273299,8.0,0.0,38,1.0
37.7954998006,-122.4029781983,8.0,0.0,90,1.0
37.7805248991,-122.4205019974,8.0,0.0,83,1.0
37.7789698996,-122.4167891999,8.0,0.0,14,1.0
37.793149900500005,-122.4225519986,8.0,0.0,92,1.0
37.780216902199996,-122.419811815,8.0,0.0,83,1.0
37.7955049024,-122.4029377976,8.0,0.0,90,1.0
37.7896881019,-122.4194262025,8.0,0.0,53,1.0
37.7818910991,-122.41901550040001,8.0,0.0,63,1.0
37.7939885993,-122.4222029985,8.0,0.0,17,1.0
37.7893572011,-122.4119346977,8.0,0.0,74,1.0
37.7861280003,-122.4163320006,8.0,0.0,13,1.0
37.7537373983,-122.41946350200001,8.0,0.0,1,1.0
37.789009598,-122.4135425982,8.0,0.0,20,1.0
37.7859600996,-122.4187051018,8.0,0.0,12,1.0
37.7925358982,-122.4211622008,8.0,0.0,59,1.0
37.7780768023,-122.4196802021,8.0,0.0,15,1.0
37.7886889008,-122.4218259023,8.0,0.0,76,1.0
37.7863779228,-122.41543407610001,8.0,0.0,13,1.0
37.793013001700004,-122.39983839889999,8.0,0.0,4,1.0
37.7899383017,-122.4110659023,8.0,0.0,9,1.0
37.789400898800004,-122.4119438005,8.0,0.0,74,1.0
37.7812479214,-122.4089019843,8.0,0.0,43,1.0
37.7887467024,-122.4218375978,8.0,0.0,76,1.0
37.789804398,-122.4110525024,8.0,0.0,9,1.0
37.7897582975,-122.4199411978,8.0,0.0,53,1.0
37.7954964981,-122.4030040984,8.0,0.0,90,1.0
37.787093601100004,-122.4133138002,8.0,0.0,21,1.0
37.7950465017,-122.4231106022,8.0,0.0,86,1.0
37.793755101900004,-122.4212474001,8.0,0.0,62,1.0
37.7941646025,-122.4216660985,8.0,0.0,17,1.0
37.781949800300005,-122.41902730209999,8.0,0.0,63,1.0
37.7939727017,-122.4223282018,8.0,0.0,17,1.0
37.7938461014,-122.4214225986,8.0,0.0,62,1.0
37.7803353005,-122.4172652026,8.0,0.0,33,1.0
37.7537649021,-122.4205633027,8.0,0.0,0,1.0
37.7813416989,-122.42034119899999,8.0,0.0,83,1.0
37.7818293021,-122.41900300020001,8.0,0.0,63,1.0
37.7955113006,-122.40288719879999,8.0,0.0,90,1.0
37.795514200700005,-122.40286440000001,8.0,0.0,90,1.0
37.7895360989,-122.4206237027,8.0,0.0,53,1.0
37.7949845985,-122.42309810190001,8.0,0.0,86,1.0
37.792461601,-122.4208603014,8.0,0.0,59,1.0
37.795494799400004,-122.4030174983,8.0,0.0,90,1.0
37.7894186013,-122.41194749969999,8.0,0.0,74,1.0
37.7956008975,-122.4031900984,8.0,0.0,90,1.0
37.795610302,-122.4031157007,8.0,0.0,90,1.0
37.7954911002,-122.4082694982,8.0,0.0,70,1.0
37.7858716984,-122.41941150059999,8.0,0.0,12,1.0
37.7800413974,-122.4170025976,8.0,0.0,33,1.0
37.7810933805,-122.4194160699,8.0,0.0,67,1.0
37.7808663041,-122.4084208198,8.0,0.0,43,1.0
37.7928569977,-122.4212271997,8.0,0.0,59,1.0
37.7507594981,-122.4183900987,8.0,0.0,42,1.0
37.7804727022,-122.4204914977,8.0,0.0,83,1.0
37.7998860047,-122.4091372155,8.0,0.0,68,1.0
37.7864302014,-122.4159976018,8.0,0.0,13,1.0
37.7933669974,-122.4208378994,8.0,0.0,91,1.0
37.7786877983,-122.4174414014,8.0,0.0,14,1.0
37.7538357013,-122.41783029930001,8.0,0.0,2,1.0
37.7955126976,-122.40287579940001,8.0,0.0,90,1.0
37.7505236023,-122.4181854185,8.0,0.0,42,1.0
37.7784287025,-122.41792529979999,8.0,0.0,14,1.0
37.7804167,-122.4204801989,8.0,0.0,83,1.0
37.7786827021,-122.417481601,8.0,0.0,14,1.0
37.7955193025,-122.4028240998,8.0,0.0,90,1.0
37.7789000002,-122.4167753027,8.0,0.0,14,1.0
37.7859957003,-122.4184198991,8.0,0.0,12,1.0
37.753755497600004,-122.419162899,8.0,0.0,1,1.0
37.7888049007,-122.4134998002,8.0,0.0,20,1.0
37.7785344989,-122.4170947985,8.0,0.0,14,1.0
37.7801311006,-122.41702050129999,8.0,0.0,33,1.0
37.7956248977,-122.4030000974,8.0,0.0,90,1.0
37.7809942019,-122.42019459950001,8.0,0.0,83,1.0
37.7956285019,-122.4029722025,8.0,0.0,90,1.0
37.7538963024,-122.4168235992,8.0,0.0,3,1.0
37.78127670000001,-122.42032810090001,8.0,0.0,83,1.0
37.7954931007,-122.4030309987,8.0,0.0,90,1.0
37.7927086995,-122.42104029999999,8.0,0.0,59,1.0
37.7937646014,-122.4212493,8.0,0.0,62,1.0
37.7922308025,-122.4003900007,8.0,0.0,52,1.0
37.778266300300004,-122.4192009025,8.0,0.0,15,1.0
37.7895320979,-122.4217233022,8.0,0.0,55,1.0
37.7784636998,-122.41662219879998,8.0,0.0,14,1.0
37.750399199200004,-122.41835559879999,8.0,0.0,42,1.0
37.7828918983,-122.4175206998,8.0,0.0,37,1.0
37.7811791011,-122.4206342974,8.0,0.0,83,1.0
37.792326099099995,-122.3996507001,8.0,0.0,4,1.0
37.7801901986,-122.42002120030001,8.0,0.0,83,1.0
37.7864108001,-122.41517349860001,8.0,0.0,13,1.0
37.7974381995,-122.4221482982,8.0,0.0,57,1.0
37.7955156983,-122.4028520004,8.0,0.0,90,1.0
37.7889894982,-122.4109392014,8.0,0.0,71,1.0
37.7863019453,-122.416036784,8.0,0.0,13,1.0
37.7919244998,-122.40285749889999,8.0,0.0,54,1.0
37.7877367409,-122.4009451589,8.0,0.0,18,1.0
37.795106002,-122.4231227,8.0,0.0,86,1.0
37.7892990028,-122.41376029860001,8.0,0.0,20,1.0
37.7538652,-122.4188967009,8.0,0.0,1,1.0
37.7802457985,-122.4195846987,8.0,0.0,83,1.0
37.7869261027,-122.4214693026,8.0,0.0,87,1.0
37.7801991002,-122.4199514014,8.0,0.0,83,1.0
37.7955210012,-122.4028105994,8.0,0.0,90,1.0
37.7936366991,-122.42122350049999,8.0,0.0,62,1.0
37.7977022015,-122.40552279879999,8.0,0.0,29,1.0
37.7861537998,-122.4164913015,8.0,0.0,13,1.0
37.7802257993,-122.4197418985,8.0,0.0,83,1.0
37.7810603016,-122.42074069729999,8.0,0.0,83,1.0
37.778677198000004,-122.41752529860001,8.0,0.0,14,1.0
37.786015000999996,-122.41826639860001,8.0,0.0,12,1.0
37.780235997300004,-122.4196614993,8.0,0.0,83,1.0
37.795742898200004,-122.40037829959999,8.0,0.0,6,1.0
37.788833801500004,-122.4111912006,8.0,0.0,71,1.0
37.7812999011,-122.4155122002,8.0,0.0,16,1.0
37.780254901300005,-122.41951349719999,8.0,0.0,83,1.0
37.7956201983,-122.4030373019,8.0,0.0,90,1.0
37.7955227,-122.4027973001,8.0,0.0,90,1.0
37.789785700799996,-122.41972559850001,7.0,0.0,53,1.0
37.7812471007,-122.4155014993,7.0,0.0,16,1.0
37.7786617027,-122.41764689770001,7.0,0.0,14,1.0
37.7780768023,-122.4196802021,7.0,0.0,15,1.0
37.7954914019,-122.4030443986,7.0,0.0,90,1.0
37.7956902989,-122.40036859889999,7.0,0.0,6,1.0
37.795524398699996,-122.4027836991,7.0,0.0,90,1.0
37.7955175982,-122.4028374997,7.0,0.0,90,1.0
37.778467002199996,-122.4176251997,7.0,0.0,14,1.0
37.7843630006,-122.41934430010001,7.0,0.0,60,1.0
37.7803641007,-122.42046949799999,7.0,0.0,83,1.0
37.7920737983,-122.4007757974,7.0,0.0,52,1.0
37.7956326985,-122.4029388984,7.0,0.0,90,1.0
37.792332301799995,-122.400906298,7.0,0.0,52,1.0
37.7929849,-122.4210963023,7.0,0.0,59,1.0
37.797574601,-122.4054972005,7.0,0.0,29,1.0
37.778635897600005,-122.41784900209998,7.0,0.0,14,1.0
37.7954831989,-122.40310949799999,7.0,0.0,90,1.0
37.786315699,-122.4113037975,7.0,0.0,73,1.0
37.7863389001,-122.41147929780001,7.0,0.0,73,1.0
37.7955259019,-122.4027712994,7.0,0.0,90,1.0
37.7926827994,-122.4229600017,7.0,0.0,78,1.0
37.7954898988,-122.4030567982,7.0,0.0,90,1.0
37.7971932021,-122.4220988003,7.0,0.0,58,1.0
37.7864749999,-122.4113355984,7.0,0.0,73,1.0
37.7780166984,-122.4196681992,7.0,0.0,15,1.0
37.7807883982,-122.4202294012,7.0,0.0,83,1.0
37.789625778899996,-122.4209855409,7.0,0.0,55,1.0
37.7955556017,-122.40828260190001,7.0,0.0,70,1.0
37.7921541025,-122.40014550059999,7.0,0.0,52,1.0
37.7975037013,-122.4036612005,7.0,0.0,50,1.0
37.778257197600006,-122.4192724002,7.0,0.0,15,1.0
37.7863663983,-122.4113139004,7.0,0.0,73,1.0
37.7817664993,-122.4189902988,7.0,0.0,63,1.0
37.7954845008,-122.4030991995,7.0,0.0,90,1.0
37.7811525975,-122.42001599790001,7.0,0.0,83,1.0
37.7897244011,-122.41169119790001,7.0,0.0,9,1.0
37.7957733021,-122.40067480100001,7.0,0.0,6,1.0
37.789708397300004,-122.41045149760001,7.0,0.0,9,1.0
37.7955316015,-122.4027268027,7.0,0.0,90,1.0
37.792326099099995,-122.3996507001,7.0,0.0,4,1.0
37.7877367409,-122.4009451589,6.0,0.0,18,1.0
37.7782215019,-122.4123113022,6.0,0.0,44,1.0
37.7854310003,-122.4178751984,6.0,0.0,35,1.0
37.7935886987,-122.400118902,6.0,0.0,5,1.0
37.7919061993,-122.40300129879999,6.0,0.0,54,1.0
37.780836298000004,-122.42023910180001,6.0,0.0,83,1.0
37.7857667011,-122.4179411025,6.0,0.0,34,1.0
37.792083297800005,-122.4007013996,6.0,0.0,52,1.0
37.7954863002,-122.40308469879999,6.0,0.0,90,1.0
37.7954879989,-122.40307129889999,6.0,0.0,90,1.0
37.7955273994,-122.4027600006,6.0,0.0,90,1.0
37.7955296011,-122.40274239860001,6.0,0.0,90,1.0
37.7809961018,-122.42018019940001,5.0,0.0,83,1.0
37.7954815001,-122.40312299850001,5.0,0.0,90,1.0
37.7789964982,-122.41051330020001,19.0,6.0,43,1.0
37.785468199200004,-122.41803919870001,17.0,6.0,35,1.0
37.7863779228,-122.41543407610001,17.0,6.0,13,1.0
37.7976014008,-122.4221812,16.0,6.0,57,1.0
37.7800382011,-122.41001439809999,16.0,6.0,43,1.0
37.750025902800004,-122.4183198975,16.0,6.0,42,1.0
37.7539191012,-122.4180000999,16.0,6.0,2,1.0
37.7860686005,-122.4188320988,16.0,6.0,12,1.0
37.7799453017,-122.4098744986,16.0,6.0,43,1.0
37.7954950006,-122.40051429879999,15.0,6.0,6,1.0
37.7857667011,-122.4179411025,15.0,6.0,34,1.0
37.785481599099995,-122.4215041992,15.0,6.0,80,1.0
37.753770199499996,-122.4204756,15.0,6.0,0,1.0
37.7840060991,-122.4108444021,14.0,6.0,75,1.0
37.7860776977,-122.4187589974,13.0,6.0,12,1.0
37.7935789981,-122.4212118999,13.0,6.0,62,1.0
37.749951197600005,-122.4181306006,12.0,6.0,42,1.0
37.749373600700004,-122.41825740200001,12.0,6.0,42,1.0
37.7536921975,-122.4202144981,12.0,6.0,0,1.0
37.7927086995,-122.42104029999999,11.0,6.0,59,1.0
37.779754999,-122.4103736018,11.0,6.0,43,1.0
37.7858609025,-122.4194973984,10.0,6.0,12,1.0
37.7925021023,-122.42115540030001,10.0,6.0,59,1.0
37.779619200999996,-122.4105459002,10.0,6.0,43,1.0
37.749373600700004,-122.41825740200001,9.0,6.0,42,1.0
37.7780745969,-122.4122398841,9.0,6.0,44,1.0
37.7997825005,-122.4092765001,8.0,6.0,68,1.0
37.779539500300004,-122.41064690209998,8.0,6.0,43,1.0
37.7864749999,-122.4113355984,3.0,6.0,73,1.0
37.7863663983,-122.4113139004,2.0,6.0,73,1.0
37.7812918211,-122.4089572849,23.0,5.0,43,1.0
37.7859869141,-122.4184905357,22.0,5.0,12,1.0
37.783122898,-122.414039198,20.0,5.0,39,1.0
37.7917016027,-122.40260039799999,20.0,5.0,54,1.0
37.7795782023,-122.4105978009,19.0,5.0,43,1.0
37.7859684982,-122.41863739840001,18.0,5.0,12,1.0
37.8001702071,-122.4090655167,18.0,5.0,68,1.0
37.7503426996,-122.4183502008,17.0,5.0,42,1.0
37.7863019453,-122.416036784,17.0,5.0,13,1.0
37.7843630006,-122.41934430010001,17.0,5.0,60,1.0
37.793755101900004,-122.4212474001,17.0,5.0,62,1.0
37.7974381995,-122.4221482982,17.0,5.0,57,1.0
37.7502962974,-122.4183457025,17.0,5.0,42,1.0
37.779866400100005,-122.4099746008,17.0,5.0,43,1.0
37.7498456024,-122.4181204976,17.0,5.0,42,1.0
37.7815487989,-122.4157621988,17.0,5.0,16,1.0
37.7919244998,-122.40285749889999,17.0,5.0,54,1.0
37.797312599499996,-122.4038964973,17.0,5.0,50,1.0
37.7538263024,-122.4195435994,17.0,5.0,1,1.0
37.7538483021,-122.4191768018,17.0,5.0,1,1.0
37.7869613011,-122.42180239940001,17.0,5.0,79,1.0
37.781305299,-122.4206598007,17.0,5.0,83,1.0
37.780348801,-122.42014050270001,17.0,5.0,83,1.0
37.753684703000005,-122.4203402158,17.0,5.0,0,1.0
37.7864496027,-122.4188755003,17.0,5.0,12,1.0
37.7858793986,-122.41934930129999,17.0,5.0,12,1.0
37.7863965006,-122.41626480010001,17.0,5.0,13,1.0
37.7790020023,-122.4110650026,17.0,5.0,43,1.0
37.7872705989,-122.41334979770001,17.0,5.0,21,1.0
37.7951658991,-122.4080347993,17.0,5.0,70,1.0
37.7872180042,-122.41740271639999,17.0,5.0,66,1.0
37.7537787993,-122.4187759009,17.0,5.0,1,1.0
37.779907700500004,-122.4099221022,17.0,5.0,43,1.0
37.7892040023,-122.42193010049999,17.0,5.0,55,1.0
37.7897354987,-122.4116028023,17.0,5.0,9,1.0
37.7858963021,-122.4192142018,17.0,5.0,12,1.0
37.788302998,-122.4036382006,17.0,5.0,25,1.0
37.7780166984,-122.4196681992,17.0,5.0,15,1.0
37.7802257993,-122.4197418985,17.0,5.0,83,1.0
37.7538024978,-122.4199391973,17.0,5.0,0,1.0
37.7928569977,-122.4212271997,17.0,5.0,59,1.0
37.7537519996,-122.4192216002,17.0,5.0,1,1.0
37.7886889008,-122.4218259023,17.0,5.0,76,1.0
37.7790445992,-122.41101110139999,17.0,5.0,43,1.0
37.7807441027,-122.40857269959999,17.0,5.0,43,1.0
37.7872515039,-122.417143615,17.0,5.0,66,1.0
37.750187802,-122.41833529780001,17.0,5.0,42,1.0
37.7971932021,-122.4220988003,17.0,5.0,58,1.0
37.7860660021,-122.4163197015,17.0,5.0,13,1.0
37.7809111987,-122.4208469016,17.0,5.0,83,1.0
37.7538438988,-122.4176939984,17.0,5.0,2,1.0
37.7856229012,-122.4195989982,17.0,5.0,12,1.0
37.7898523983,-122.410669198,17.0,5.0,9,1.0
37.7862032027,-122.419716099,17.0,5.0,12,1.0
37.7956008975,-122.4031900984,17.0,5.0,90,1.0
37.7939885993,-122.4222029985,17.0,5.0,17,1.0
37.7956902989,-122.40036859889999,17.0,5.0,6,1.0
37.779013999600004,-122.4108413008,17.0,5.0,43,1.0
37.792461601,-122.4208603014,17.0,5.0,59,1.0
37.7538607017,-122.4189718978,17.0,5.0,1,1.0
37.780765001599995,-122.4088348017,17.0,5.0,43,1.0
37.7997825005,-122.4092765001,17.0,5.0,68,1.0
37.7978433975,-122.40373030090001,17.0,5.0,50,1.0
37.7866106023,-122.41643100200001,17.0,5.0,13,1.0
37.7863093045,-122.4159784058,17.0,5.0,13,1.0
37.7802457985,-122.4195846987,17.0,5.0,83,1.0
37.7939305016,-122.4226609019,17.0,5.0,17,1.0
37.7929697008,-122.4230800026,17.0,5.0,78,1.0
37.753855700500004,-122.41905490100001,17.0,5.0,1,1.0
37.7863663983,-122.4113139004,17.0,5.0,73,1.0
37.7896211025,-122.41995420090001,17.0,5.0,53,1.0
37.7905150996,-122.40235509879999,17.0,5.0,45,1.0
37.7538652,-122.4188967009,17.0,5.0,1,1.0
37.7538692009,-122.4188302995,17.0,5.0,1,1.0
37.7931775999,-122.4223331024,17.0,5.0,92,1.0
37.7894230996,-122.4215144978,17.0,5.0,55,1.0
37.7865338017,-122.4115181004,17.0,5.0,73,1.0
37.7940179975,-122.42197209940001,17.0,5.0,17,1.0
37.7845286996,-122.4126357992,17.0,5.0,22,1.0
37.7810933805,-122.4194160699,17.0,5.0,67,1.0
37.7951021017,-122.4081907977,17.0,5.0,70,1.0
37.7804469977,-122.4201604013,17.0,5.0,83,1.0
37.7934365001,-122.4213399028,17.0,5.0,62,1.0
37.7899877996,-122.4106703994,17.0,5.0,9,1.0
37.7846498013,-122.412815999,17.0,5.0,22,1.0
37.7940368009,-122.4218239018,17.0,5.0,17,1.0
37.7864776988,-122.4156204999,17.0,5.0,13,1.0
37.7938461014,-122.4214225986,17.0,5.0,62,1.0
37.7927382988,-122.4226451998,17.0,5.0,78,1.0
37.7976014008,-122.4221812,17.0,5.0,57,1.0
37.749373600700004,-122.41825740200001,17.0,5.0,42,1.0
37.796938599,-122.4054937025,17.0,5.0,10,1.0
37.780216902199996,-122.419811815,17.0,5.0,83,1.0
37.787172104899994,-122.4177566171,17.0,5.0,66,1.0
37.7859507007,-122.4187800025,17.0,5.0,12,1.0
37.7489811991,-122.4183534027,17.0,5.0,42,1.0
37.7864027982,-122.4152369999,17.0,5.0,13,1.0
37.788884998200004,-122.421865599,17.0,5.0,76,1.0
37.797684102199995,-122.4038114992,17.0,5.0,50,1.0
37.7867333022,-122.4181342998,17.0,5.0,31,1.0
37.7507594981,-122.4183900987,17.0,5.0,42,1.0
37.7851484016,-122.4129174982,17.0,5.0,19,1.0
37.7972152018,-122.42194640049999,17.0,5.0,58,1.0
37.7940779001,-122.42234879889999,17.0,5.0,17,1.0
37.7854336993,-122.42149449860001,17.0,5.0,80,1.0
37.789739198,-122.42009179829999,17.0,5.0,53,1.0
37.7807328989,-122.4202181974,17.0,5.0,83,1.0
37.7897582975,-122.4199411978,17.0,5.0,53,1.0
37.7831860975,-122.41405210059999,17.0,5.0,39,1.0
37.7934259937,-122.42037183379999,17.0,5.0,91,1.0
37.7853106026,-122.4180082974,17.0,5.0,35,1.0
37.7905917996,-122.4040830002,17.0,5.0,26,1.0
37.7538963024,-122.4168235992,17.0,5.0,3,1.0
37.7894627013,-122.42120199809999,17.0,5.0,55,1.0
37.7797038023,-122.41018080129999,17.0,5.0,43,1.0
37.7973804985,-122.4219797996,17.0,5.0,58,1.0
37.780737302199995,-122.42054500219999,17.0,5.0,83,1.0
37.7784758982,-122.41755519969999,17.0,5.0,14,1.0
37.7535329022,-122.4206879024,17.0,5.0,0,1.0
37.7853086022,-122.4195355025,17.0,5.0,56,1.0
37.7941477996,-122.4217988008,17.0,5.0,17,1.0
37.789966599,-122.4108400994,17.0,5.0,9,1.0
37.7925596022,-122.4210101978,17.0,5.0,59,1.0
37.783398601100004,-122.4107208976,17.0,5.0,75,1.0
37.780206909899995,-122.41989023629999,17.0,5.0,83,1.0
37.7931599979,-122.3997547978,17.0,5.0,4,1.0
37.7866785013,-122.4149164983,17.0,5.0,13,1.0
37.7786567015,-122.4176861026,17.0,5.0,14,1.0
37.7898566005,-122.4191670005,17.0,5.0,53,1.0
37.7863389001,-122.41147929780001,17.0,5.0,73,1.0
37.7860114974,-122.4192880017,17.0,5.0,12,1.0
37.7801991002,-122.4199514014,17.0,5.0,83,1.0
37.7941304994,-122.4219348,17.0,5.0,17,1.0
37.7867817999,-122.41139660190001,17.0,5.0,73,1.0
37.7897244011,-122.41169119790001,17.0,5.0,9,1.0
37.795630502399995,-122.4003575013,17.0,5.0,6,1.0
37.7974936989,-122.4220025984,17.0,5.0,57,1.0
37.788279897399995,-122.4217432008,17.0,5.0,77,1.0
37.7863211975,-122.4148463027,17.0,5.0,13,1.0
37.7976621975,-122.4053507016,17.0,5.0,29,1.0
37.7941552986,-122.4217397978,17.0,5.0,17,1.0
37.7927402993,-122.4212036018,17.0,5.0,59,1.0
37.7897484013,-122.420019401,17.0,5.0,53,1.0
37.792332301799995,-122.400906298,17.0,5.0,52,1.0
37.7918933024,-122.4031026975,17.0,5.0,54,1.0
37.7887467024,-122.4218375978,17.0,5.0,76,1.0
37.7895320979,-122.4217233022,17.0,5.0,55,1.0
37.7832438991,-122.41102650180001,17.0,5.0,75,1.0
37.7892278013,-122.4103539993,17.0,5.0,71,1.0
37.779698801100004,-122.4104448983,17.0,5.0,43,1.0
37.7540182982,-122.41870200049999,17.0,5.0,1,1.0
37.7799831991,-122.4100842026,17.0,5.0,43,1.0
37.7953812973,-122.4235043001,17.0,5.0,86,1.0
37.7870057979,-122.413295902,17.0,5.0,21,1.0
37.7860686005,-122.4188320988,17.0,5.0,12,1.0
37.7937005022,-122.4212363974,17.0,5.0,62,1.0
37.785213897800006,-122.4129307975,17.0,5.0,19,1.0
37.7804727022,-122.4204914977,17.0,5.0,83,1.0
37.7924180989,-122.4212028978,17.0,5.0,59,1.0
37.789910300500004,-122.4112893024,17.0,5.0,9,1.0
37.7783031025,-122.4189123024,17.0,5.0,15,1.0
37.7941646025,-122.4216660985,17.0,5.0,17,1.0
37.7952850004,-122.4080589001,17.0,5.0,70,1.0
37.7925021023,-122.42115540030001,17.0,5.0,59,1.0
37.7810313002,-122.4209681989,17.0,5.0,83,1.0
37.789163400300005,-122.4120295026,17.0,5.0,74,1.0
37.7497443993,-122.4181108025,17.0,5.0,42,1.0
37.7859136973,-122.4190753025,17.0,5.0,12,1.0
37.7898116008,-122.4195210018,17.0,5.0,53,1.0
37.7538770017,-122.41714420139999,17.0,5.0,3,1.0
37.7811190979,-122.4153173992,17.0,5.0,16,1.0
37.7933757984,-122.4207684022,17.0,5.0,91,1.0
37.7537652989,-122.4190005974,17.0,5.0,1,1.0
37.7489446987,-122.4180351027,17.0,5.0,42,1.0
37.7941188546,-122.4211779802,17.0,5.0,62,1.0
37.7929021985,-122.4212363974,17.0,5.0,59,1.0
37.7887636003,-122.4037259982,17.0,5.0,28,1.0
37.7786256996,-122.4179296025,17.0,5.0,14,1.0
37.785481599099995,-122.4215041992,17.0,5.0,80,1.0
37.7906393026,-122.4023806022,17.0,5.0,45,1.0
37.7931063984,-122.42112090040001,17.0,5.0,59,1.0
37.750578002,-122.4185336025,17.0,5.0,42,1.0
37.7881677979,-122.4217205026,17.0,5.0,77,1.0
37.7786198993,-122.41797509950001,17.0,5.0,14,1.0
37.781135599,-122.4201489014,17.0,5.0,83,1.0
37.7800701977,-122.4097160024,17.0,5.0,43,1.0
37.7864653998,-122.4165556018,17.0,5.0,13,1.0
37.7931463019,-122.4217291975,17.0,5.0,92,1.0
37.7941393004,-122.4218654984,17.0,5.0,17,1.0
37.750253002,-122.41834160100001,17.0,5.0,42,1.0
37.789264698400004,-122.42194239950001,17.0,5.0,55,1.0
37.7871357051,-122.4180379193,17.0,5.0,66,1.0
37.778677198000004,-122.41752529860001,17.0,5.0,14,1.0
37.7846796018,-122.4126661976,17.0,5.0,22,1.0
37.789636799,-122.4208988023,17.0,5.0,55,1.0
37.7898378027,-122.4107858014,17.0,5.0,9,1.0
37.784536098000004,-122.4127930996,17.0,5.0,22,1.0
37.788943001,-122.4113059991,17.0,5.0,71,1.0
37.7896527973,-122.4207728,17.0,5.0,55,1.0
37.7896117986,-122.4200270006,17.0,5.0,53,1.0
37.7896044002,-122.4200854001,17.0,5.0,53,1.0
37.7850899015,-122.41290570209999,17.0,5.0,19,1.0
37.789351601999996,-122.413614202,17.0,5.0,20,1.0
37.7853651018,-122.4195469019,17.0,5.0,56,1.0
37.7864277986,-122.41503849969999,17.0,5.0,13,1.0
37.797281100300005,-122.4219596998,17.0,5.0,58,1.0
37.7501419977,-122.4183310007,17.0,5.0,42,1.0
37.7976497979,-122.4221910012,17.0,5.0,57,1.0
